STORE_NUM,TRANSDATE,INVOICE,CAS_CODE,AMT_TENDER,CHANGE,NAME,REF_NO,DATE,TIME,TAG,PAYCODE,TRN_CODE,REF_CODE,ORDERSLIP,REC_NO,CUSINFO1,CUSINFO2,CUSINFO3,TIN_TAG,TRANSNO,POS,BRANCH
1,2026-02-09 00:00:00,00033673,11788,149.000,0.000,,xrq4,2026-02-09 00:00:00,08:34,S,7,S,,fp9557,1,,,,0,00033055,1,IRIGA
1,2026-02-09 00:00:00,00033674,11788,336.000,0.000,,a6bh,2026-02-09 00:00:00,08:35,S,7,S,,fp9558,1,,,,0,00033056,1,IRIGA
1,2026-02-09 00:00:00,00033675,11788,343.000,0.000,,vvb3,2026-02-09 00:00:00,08:37,S,7,S,,fp2595,1,,,,0,00033057,1,IRIGA
1,2026-02-09 00:00:00,00033676,11788,500.000,311.000,,,2026-02-09 00:00:00,08:44,S,00001,S,,31,1,,,,0,00033058,1,IRIGA
1,2026-02-09 00:00:00,00033677,11788,500.000,74.000,,,2026-02-09 00:00:00,09:08,S,00001,S,,41,1,,,,0,00033059,1,IRIGA
1,2026-02-09 00:00:00,00033678,11788,1500.000,618.000,,,2026-02-09 00:00:00,09:22,S,00001,S,,41,1,,,,0,00033060,1,IRIGA
1,2026-02-09 00:00:00,00033679,11788,618.000,303.000,,,2026-02-09 00:00:00,09:23,S,00001,S,,add41,1,,,,1,00033061,1,IRIGA
1,2026-02-09 00:00:00,00033680,11788,1000.000,881.000,,,2026-02-09 00:00:00,09:43,S,00001,S,,31,1,,,,0,00033062,1,IRIGA
1,2026-02-09 00:00:00,00033681,11788,1000.000,514.290,,,2026-02-09 00:00:00,09:51,S,00001,S,,s robert,1,,,,1,00033063,1,IRIGA
1,2026-02-09 00:00:00,00033682,11788,514.290,217.290,,,2026-02-09 00:00:00,09:51,S,00001,S,,s robrt,1,,,,0,00033064,1,IRIGA
1,2026-02-09 00:00:00,00033683,11788,606.000,0.000,,6h1p,2026-02-09 00:00:00,09:54,S,7,S,,fp2596,1,,,,0,00033065,1,IRIGA
1,2026-02-09 00:00:00,00033684,11788,1319.280,0.000,,6766,2026-02-09 00:00:00,10:06,S,1,S,,42,1,,,,1,00033066,1,IRIGA
1,2026-02-09 00:00:00,00033685,11788,500.000,29.000,,,2026-02-09 00:00:00,10:08,S,00001,S,,43,1,,,,0,00033067,1,IRIGA
1,2026-02-09 00:00:00,00033686,11788,303.000,0.000,,o311,2026-02-09 00:00:00,10:26,S,7,S,,fp9559,1,,,,0,00033068,1,IRIGA
1,2026-02-09 00:00:00,00033687,11788,383.580,0.000,,6767,2026-02-09 00:00:00,10:54,S,1,S,,,1,,,,1,00033069,1,IRIGA
1,2026-02-09 00:00:00,00033688,11788,114.000,0.000,,,2026-02-09 00:00:00,10:57,S,00001,S,,31,1,,,,0,00033070,1,IRIGA
1,2026-02-09 00:00:00,00033689,11788,600.000,44.000,,,2026-02-09 00:00:00,10:59,S,00001,S,,44,1,,,,0,00033071,1,IRIGA
1,2026-02-09 00:00:00,00033690,11788,288.000,0.000,,xwq4,2026-02-09 00:00:00,11:08,S,7,S,,fp9560,1,,,,0,00033072,1,IRIGA
1,2026-02-09 00:00:00,00033691,11788,3000.000,214.000,,,2026-02-09 00:00:00,11:23,S,00001,S,,45,1,,,,0,00033073,1,IRIGA
1,2026-02-09 00:00:00,00033692,11788,804.000,0.000,,,2026-02-09 00:00:00,11:39,S,00001,S,,46,1,,,,0,00033074,1,IRIGA
1,2026-02-09 00:00:00,00033693,11788,1000.000,176.000,,,2026-02-09 00:00:00,11:40,S,00001,S,,32,1,,,,0,00033075,1,IRIGA
1,2026-02-09 00:00:00,00033694,11788,350.000,22.000,,,2026-02-09 00:00:00,11:41,S,00001,S,,33,1,,,,0,00033076,1,IRIGA
1,2026-02-09 00:00:00,00033695,11788,2000.000,358.000,,,2026-02-09 00:00:00,11:45,S,00001,S,,47,1,,,,0,00033077,1,IRIGA
1,2026-02-09 00:00:00,00033696,11788,417.000,0.000,,jqmd,2026-02-09 00:00:00,11:46,S,7,S,,fp9561,1,,,,0,00033078,1,IRIGA
1,2026-02-09 00:00:00,00033697,11788,203.000,0.000,,hcuq,2026-02-09 00:00:00,11:49,S,7,S,,fp2597,1,,,,0,00033079,1,IRIGA
1,2026-02-09 00:00:00,00033698,11788,2000.000,849.000,,,2026-02-09 00:00:00,11:54,S,00001,S,,48,1,,,,0,00033080,1,IRIGA
1,2026-02-09 00:00:00,00033699,11788,2000.000,576.000,,,2026-02-09 00:00:00,11:57,S,00001,S,,49,1,,,,0,00033081,1,IRIGA
1,2026-02-09 00:00:00,00033700,11788,30.000,0.000,,,2026-02-09 00:00:00,11:59,S,00001,S,,,1,,,,0,00033082,1,IRIGA
1,2026-02-09 00:00:00,00033701,11788,2000.000,694.000,,,2026-02-09 00:00:00,12:01,S,00001,S,,50,1,,,,0,00033083,1,IRIGA
1,2026-02-09 00:00:00,00033702,11788,177.140,0.000,,6768,2026-02-09 00:00:00,12:04,S,1,S,,41,1,,,,1,00033084,1,IRIGA
1,2026-02-09 00:00:00,00033703,11788,2000.000,565.000,,,2026-02-09 00:00:00,12:06,S,00001,S,,33,1,,,,0,00033085,1,IRIGA
1,2026-02-09 00:00:00,00033704,11788,200.000,37.140,,,2026-02-09 00:00:00,12:08,S,00001,S,,43,1,,,,1,00033086,1,IRIGA
1,2026-02-09 00:00:00,00033705,11788,1000.000,617.140,,,2026-02-09 00:00:00,12:10,S,00001,S,,42,1,,,,1,00033087,1,IRIGA
1,2026-02-09 00:00:00,00033706,11788,333.000,0.000,,,2026-02-09 00:00:00,12:12,S,00001,S,,dr ritch,1,,,,0,00033088,1,IRIGA
1,2026-02-09 00:00:00,00033707,11788,300.000,2.000,,,2026-02-09 00:00:00,12:13,S,00001,S,,add42,1,,,,0,00033089,1,IRIGA
1,2026-02-09 00:00:00,00033708,11788,1500.000,364.000,,,2026-02-09 00:00:00,12:16,S,00001,S,,45,1,,,,0,00033090,1,IRIGA
1,2026-02-09 00:00:00,00033709,11788,397.000,0.000,,,2026-02-09 00:00:00,12:24,S,00001,S,,41,1,,,,0,00033091,1,IRIGA
1,2026-02-09 00:00:00,00033710,11788,397.000,0.000,,,2026-02-09 00:00:00,12:25,S,00001,S,,add41,1,,,,0,00033092,1,IRIGA
1,2026-02-09 00:00:00,00033711,11788,1003.000,0.000,,52ll,2026-02-09 00:00:00,12:30,S,7,S,,fp9562,1,,,,0,00033093,1,IRIGA
1,2026-02-09 00:00:00,00033712,11788,343.000,0.000,,9zr4,2026-02-09 00:00:00,12:33,S,7,S,,fp9563,1,,,,0,00033094,1,IRIGA
1,2026-02-09 00:00:00,00033713,11788,1000.000,140.000,,,2026-02-09 00:00:00,12:34,S,00001,S,,44,1,,,,0,00033095,1,IRIGA
1,2026-02-09 00:00:00,00033714,11788,492.000,0.000,,cd8y,2026-02-09 00:00:00,12:36,S,7,S,,fp9564,1,,,,0,00033096,1,IRIGA
1,2026-02-09 00:00:00,00033715,11788,1000.000,856.000,,,2026-02-09 00:00:00,12:48,S,00001,S,,47,1,,,,0,00033097,1,IRIGA
1,2026-02-09 00:00:00,00033716,11788,900.000,6.000,,,2026-02-09 00:00:00,12:56,S,00001,S,,50,1,,,,0,00033098,1,IRIGA
1,2026-02-09 00:00:00,00033717,11788,1000.000,663.000,,,2026-02-09 00:00:00,13:04,S,00001,S,,43,1,,,,0,00033099,1,IRIGA
1,2026-02-09 00:00:00,00033718,11788,1585.000,0.000,,,2026-02-09 00:00:00,13:10,S,00001,S,,out na,1,,,,1,00033100,1,IRIGA
1,2026-02-09 00:00:00,00033719,20251,4362.000,0.000,,6769,2026-02-09 00:00:00,13:15,S,1,S,,49,1,,,,0,00033101,1,IRIGA
1,2026-02-09 00:00:00,00033720,20251,500.000,252.000,,,2026-02-09 00:00:00,13:17,S,00001,S,,43,1,,,,0,00033102,1,IRIGA
1,2026-02-09 00:00:00,00033721,20251,909.000,0.000,,lbw8,2026-02-09 00:00:00,13:32,S,7,S,,fp9565,1,,,,0,00033103,1,IRIGA
1,2026-02-09 00:00:00,00033722,20251,566.000,0.000,,6770,2026-02-09 00:00:00,14:03,S,1,S,,48,1,,,,0,00033104,1,IRIGA
1,2026-02-09 00:00:00,00033723,20251,563.000,300.000,,,2026-02-09 00:00:00,14:09,S,00001,S,,42,1,,,,0,00033105,1,IRIGA
1,2026-02-09 00:00:00,00033724,20251,1000.000,882.860,,,2026-02-09 00:00:00,14:12,S,00001,S,,33,1,,,,1,00033106,1,IRIGA
1,2026-02-09 00:00:00,00033725,20251,882.860,530.860,,,2026-02-09 00:00:00,14:13,S,00001,S,,add33,1,,,,0,00033107,1,IRIGA
1,2026-02-09 00:00:00,00033726,20251,100.000,61.000,,,2026-02-09 00:00:00,14:14,S,00001,S,,outna,1,,,,0,00033108,1,IRIGA
1,2026-02-09 00:00:00,00033727,20251,1000.000,480.000,,,2026-02-09 00:00:00,14:35,S,00001,S,,31,1,,,,1,00033109,1,IRIGA
1,2026-02-09 00:00:00,00033728,20251,530.000,17.000,,,2026-02-09 00:00:00,14:36,S,00001,S,,add31,1,,,,0,00033110,1,IRIGA
1,2026-02-09 00:00:00,00033729,20251,1000.000,509.000,,,2026-02-09 00:00:00,15:01,S,00001,S,,41,1,,,,0,00033111,1,IRIGA
1,2026-02-09 00:00:00,00033730,20251,483.000,0.000,,3l5m,2026-02-09 00:00:00,15:02,S,7,S,,fp9566,1,,,,0,00033112,1,IRIGA
1,2026-02-09 00:00:00,00033731,20251,0.010,0.000,,33111,2026-02-09 00:00:00,15:03,S,11,S,,add41,1,,,,0,00033113,1,IRIGA
1,2026-02-09 00:00:00,00033732,20251,1000.000,488.000,,,2026-02-09 00:00:00,15:25,S,00001,S,,32,1,,,,0,00033114,1,IRIGA
1,2026-02-09 00:00:00,00033733,20251,0.000,0.000,,,2026-02-09 00:00:00,15:26,S,00001,S,,,1,,,,0,00033115,1,IRIGA
1,2026-02-09 00:00:00,00033734,20251,0.010,0.000,,33114,2026-02-09 00:00:00,15:27,S,11,S,,add32,1,,,,0,00033116,1,IRIGA
1,2026-02-09 00:00:00,00033735,20251,1000.000,489.280,,,2026-02-09 00:00:00,15:42,S,00001,S,,42,1,,,,1,00033117,1,IRIGA
1,2026-02-09 00:00:00,00033736,20251,489.280,27.280,,,2026-02-09 00:00:00,15:42,S,00001,S,,add42,1,,,,0,00033118,1,IRIGA
1,2026-02-09 00:00:00,00033737,20251,1000.000,518.570,,,2026-02-09 00:00:00,16:31,S,00001,S,,31,1,,,,1,00033119,1,IRIGA
1,2026-02-09 00:00:00,00033738,20251,1011.000,0.000,,,2026-02-09 00:00:00,16:34,S,00001,S,,add31,1,,,,0,00033120,1,IRIGA
1,2026-02-09 00:00:00,00033739,20251,0.010,0.000,,33120,2026-02-09 00:00:00,16:35,S,11,S,,add31,1,,,,0,00033121,1,IRIGA
1,2026-02-09 00:00:00,00033740,20251,4000.000,247.000,,,2026-02-09 00:00:00,17:02,S,00001,S,,41,1,,,,0,00033122,1,IRIGA
1,2026-02-09 00:00:00,00033741,20251,99.000,0.000,,,2026-02-09 00:00:00,17:07,S,00001,S,,,1,,,,0,00033123,1,IRIGA
1,2026-02-09 00:00:00,00033742,20251,250.000,12.000,,,2026-02-09 00:00:00,17:27,S,00001,S,,,1,,,,0,00033124,1,IRIGA
1,2026-02-09 00:00:00,00033743,20251,99.000,0.000,,,2026-02-09 00:00:00,17:41,S,00001,S,,,1,,,,0,00033125,1,IRIGA
1,2026-02-09 00:00:00,00033744,20251,100.000,15.000,,,2026-02-09 00:00:00,17:43,S,00001,S,,32,1,,,,1,00033126,1,IRIGA
1,2026-02-09 00:00:00,00033745,20251,567.000,0.000,,sqgn,2026-02-09 00:00:00,17:58,S,7,S,,fp9567,1,,,,0,00033127,1,IRIGA
1,2026-02-09 00:00:00,00033746,20251,500.000,212.000,,,2026-02-09 00:00:00,17:59,S,00001,S,,42,1,,,,0,00033128,1,IRIGA
1,2026-02-09 00:00:00,00033747,20251,2138.000,0.000,,ag0g,2026-02-09 00:00:00,18:01,S,7,S,,fp9568,1,,,,0,00033129,1,IRIGA
1,2026-02-09 00:00:00,00033748,20251,16.000,0.000,,,2026-02-09 00:00:00,18:11,S,00001,S,,out ns,1,,,,0,00033130,1,IRIGA
1,2026-02-09 00:00:00,00033749,20251,100.000,18.570,,,2026-02-09 00:00:00,18:17,S,00001,S,,32,1,,,,1,00033131,1,IRIGA
1,2026-02-09 00:00:00,00033750,20251,1000.000,350.000,,,2026-02-09 00:00:00,18:25,S,00001,S,,31,1,,,,0,00033132,1,IRIGA
1,2026-02-09 00:00:00,00033751,20251,200.000,56.000,,,2026-02-09 00:00:00,18:26,S,00001,S,,31,1,,,,0,00033133,1,IRIGA
1,2026-02-09 00:00:00,00033752,20251,179.000,0.000,,5uwx,2026-02-09 00:00:00,18:49,S,7,S,,fp9569,1,,,,0,00033134,1,IRIGA
1,2026-02-09 00:00:00,00033753,20251,200.000,86.000,,,2026-02-09 00:00:00,18:55,S,00001,S,,32,1,,,,0,00033135,1,IRIGA
1,2026-02-09 00:00:00,00033754,20251,1000.000,762.140,,,2026-02-09 00:00:00,18:56,S,00001,S,,33,1,,,,1,00033136,1,IRIGA
1,2026-02-09 00:00:00,00033755,20251,762.140,16.140,,,2026-02-09 00:00:00,18:57,S,00001,S,,add33,1,,,,0,00033137,1,IRIGA
1,2026-02-09 00:00:00,00033756,20251,218.000,0.000,,,2026-02-09 00:00:00,19:01,S,00001,S,,43,1,,,,0,00033138,1,IRIGA
1,2026-02-09 00:00:00,00033757,20251,155.710,0.000,,,2026-02-09 00:00:00,19:02,S,00001,S,,add43,1,,,,1,00033139,1,IRIGA
